"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","306C","BA Lib Art + Sci Clas Lit + Ci","Liberal Arts and Sciences (Classical Literature and Civilisation)","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","311A","CertHE Intern Rel w Pol Sci AQ","International Relations with Political Science","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","142","Political Sci & Intern'tl Stud","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","313C","BA Lib Arts + Sci (German)","Liberal Arts and Sciences (German)","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","315C","BA Lib Arts + Sci (History)","Liberal Arts and Sciences (History)","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"15","Corporate Services","082","HEFI","HEFi","","","272","320D","UG Aff PTB Foundation Prog PT","Pathways to Birmingham Foundation Programme","N","31","Part-time.","B","Birmingham","24","073","Undergraduate Affiliate","N","N","X900","Others in education","","","","","0110","University of Birmingham","","","","","2","Months","272","HEFi","",""
"12","College Social Sciences","020","School of Education","Teacher Education","","","228","324D","PGDipEd Engl Windsor AT SD","Secondary Education: English","N","01","Full-time","B","Birmingham","10","132","Postgraduate Diploma","N","N","Q300","English studies","","","","","0110","University of Birmingham","","","","","2","Months","228","Teacher Education","",""
"12","College Social Sciences","053","Government","International Development","","","113","330B","MSc Int Dev (En Sus Pol) FT","International Development (Environment, Sustainability and Politics)","N","01","Full-time","B","Birmingham","1","039","Master of Science","N","N","L800","Development studies","","","","","0110","University of Birmingham","","","","","1","Year(s)","113","International Development","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","336C","BA Lib Arts + Sci (Sociology)","Liberal Arts and Sciences (Sociology)","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"15","Corporate Services","068","Academic Services","Birmingham International Acad","","","214","341E","Bus Man Eng Preses 15 wk FT DL","Business Management English Presessional Programme","N","01","Full-time","D","Distance Education","15","135","Common European Framework of Reference for Languages B2","N","N","Q330","English as a second language","","","","","0110","University of Birmingham","","","","","3","Weeks","214","Birmingham International Acad","",""
"15","Corporate Services","068","Academic Services","Birmingham International Acad","","","214","344E","Bus Man Eng Preses 10 wk FT DL","Business Management English Presessional Programme","N","01","Full-time","D","Distance Education","10","135","Common European Framework of Reference for Languages B2","N","N","Q330","English as a second language","","","","","0110","University of Birmingham","","","","","3","Weeks","214","Birmingham International Acad","",""
"15","Corporate Services","068","Academic Services","Birmingham International Acad","","","214","346E","EAP Presessio 6 wks summer DL","English for Academic Purposes Presessional Programme","N","01","Full-time","D","Distance Education","6","135","Common European Framework of Reference for Languages B2","N","N","Q330","English as a second language","","","","","0110","University of Birmingham","","","","","3","Weeks","214","Birmingham International Acad","",""
"10","College Life and Env Sci","038","School of Bioscience","School of Biosciences","","","038","3494","PGCert Toxicology AQ","Toxicology","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","C700","Molecular biology, biophysics & bi","","","","","0110","University of Birmingham","","","","","","","038","School of Biosciences","",""
"12","College Social Sciences","020","School of Education","Teacher Education","","","228","349D","PGDipEd Mod Lan Earls High SD","Secondary Education: Modern Languages","N","01","Full-time","B","Birmingham","10","132","Postgraduate Diploma","N","N","X130","Training teachers - secondary","","","","","0110","University of Birmingham","","","","","2","Months","228","Teacher Education","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Sport, Ex and Rehab Sciences","","","036","350E","DSportExSci (Medicine) FT","(Medicine)","N","01","Full-time","B","Birmingham","3","173","Doctorate in Sport and Exercise Sciences","N","N","C600","Sports science","","","","","0110","University of Birmingham","","","","","1","Year(s)","036","Sport, Ex and Rehab Sciences","",""
"02","Arts and Social Sciences (DNU)","012","Birmingham Business School","Marketing","","","197","3523","PGDip Marketing FT","Marketing","N","01","Full-time","B","Birmingham","9","001","Postgraduate Diploma","N","Y","N500","Marketing","","","","","0110","University of Birmingham","","","","","2","Months","111","Commerce (DNU)","",""
"12","College Social Sciences","035","School of Social Policy","Social Work & Social Care","","","263","352C","MSc Adv Child Protect St FT","Advanced Child Protection Studies","N","01","Full-time","D","Distance Education","18","039","Master of Science","N","N","L520","Child care","","","","","0110","University of Birmingham","","","","","2","Months","263","Social Work & Social Care","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","3569","MSc Food Safety, Hyg + Man FT","Food Safety, Hygiene and Management","N","01","Full-time","B","Birmingham","12","039","Master of Science","N","N","B900","Others in subjects allied to medici","","","","","0110","University of Birmingham","","","","","2","Months","013","Chemical Engineering","",""
"13","College Eng and Physical Sci","058","Metallurgy and Materials","Metallurgy & Materials","","","031","360D","BSc Nucl Sci & Mater w F Yr FT","Nuclear Science and Materials with Foundation Year","N","01","Full-time","B","Birmingham","3","004","Bachelor of Science","N","N","H821","Nuclear engineering","F200","Materials science","","","0110","University of Birmingham","","","","","1","Year(s)","031","Metallurgy & Materials","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","","","211","362B","PGCert Manage Operations AQ","Management: Operations","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","211","Birmingham Business School","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Earth and Environ Sciences","","","019","3635","PGDip Air Poll Man + Cont PT","Air Pollution Management and Control","N","31","Part-time.","B","Birmingham","16","001","Postgraduate Diploma","N","N","F800","","","","","","0110","University of Birmingham","","","","","2","Months","019","Earth and Environ Sciences","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Dentistry","","","018","367C","PGDip Restorati Dentist DL PT","Restorative Dentistry","N","31","Part-time.","D","Distance Education","2","001","Postgraduate Diploma","N","N","A200","Pre-clinical dentistry","","","","","0110","University of Birmingham","","","","","1","Year(s)","018","Dentistry","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","378C","BSc Elec + Elec Eng w Ind Y FT","Electronic and Electrical Engineering with Industrial Year","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","H600","Electronic & electrical engineerin","","","","","0110","University of Birmingham","","","","","1","Year(s)","021","Elec, Elec & Sys Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","381C","MSci Elec+Elec Eng w Ind Y FT","Electronic and Electrical Engineering with Industrial Year","N","01","Full-time","B","Birmingham","5","096","Master in Science","N","N","H600","Electronic & electrical engineerin","","","","","0110","University of Birmingham","","","","","1","Year(s)","021","Elec, Elec & Sys Engineering","",""
"15","Corporate Services","068","Academic Services","Birmingham International Acad","","","214","390B","BIA Social Sci Bus Law 7M Jan","Foundation in Social Sciences, Business and Law","N","02","Other full-time","B","Birmingham","7","142","Foundation Certificate","N","N","L990","Social studies not elsewhere classi","N100","Business studies","M100","Law by area","0110","University of Birmingham","","","","","2","Months","214","Birmingham International Acad","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Bhm Clinical Trial Unit (BCTU)","218","Caner Clin Trials Unit (CCTU)","217","392E","MSc Clinical Trials Flex","Clinical Trials","N","31","Part-time.","B","Birmingham","2","039","Master of Science","N","N","B900","Others in subjects allied to medici","","","","","0110","University of Birmingham","","","","","1","Year(s)","217","Bhm Clinical Trial Unit (BCTU)","",""
"11","College Arts and Law","047","History and Cultures","History","","","225","393C","PG Aff World Heritage Stud FT","World Heritage Studies","N","01","Full-time","B","Birmingham","1","087","Postgraduate Affiliate","N","N","V300","History by topic","","","","","0110","University of Birmingham","","","","","1","Year(s)","225","History","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Bhm Clinical Trial Unit (BCTU)","218","Caner Clin Trials Unit (CCTU)","217","394E","PGCert Clinical Trials Flex","Clinical Trials","N","31","Part-time.","B","Birmingham","8","086","Postgraduate Certificate","N","N","B900","Others in subjects allied to medici","","","","","0110","University of Birmingham","","","","","2","Months","217","Bhm Clinical Trial Unit (BCTU)","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","4007","UG Diploma Elec + Elec Eng FT","Electronic and Electrical Engineering","N","","","B","Birmingham","","002","Undergraduate Diploma","N","Y","","","","","","","0110","University of Birmingham","","","","","","","021","Elec, Elec & Sys Engineering","",""
